SubBlock,BlockID,parameter,R0,R1,param_mask,reg_mask,defval_mask,param_minbit,reg_id
ch,41,mask_AlignBuffer,235,0,1,128,0,0,0
ch,41,mask_adc,229,0,1,128,0,0,0
ch,41,mask_toa,225,0,1,1,0,0,0
ch,41,mask_tot,228,0,1,32,0,0,0
ch,41,probe_inv,227,0,1,1,0,0,0
ch,41,probe_noinv,227,0,1,2,0,0,0
ch,41,probe_pa,228,0,1,1,0,0,0
ch,41,probe_toa,228,0,1,128,0,0,0
ch,41,probe_tot,228,0,1,64,0,0,0
ch,41,sel_trig_toa,225,0,1,2,0,0,0
ch,41,sel_trig_tot,228,0,1,16,0,0,0
ch,41,sign_dac,238,0,1,64,0,0,0
ch,41,trim_inv,227,0,63,252,0,0,0
ch,41,trim_toa,225,0,63,252,0,0,0
ch,41,trim_tot,226,0,63,252,0,0,0
ch,42,Adc_pedestal,12,1,255,255,0,0,0
ch,42,Channel_off,4,1,1,8,0,0,0
ch,42,DAC_CAL_CTDC_TOA,6,1,63,63,0,0,0
ch,42,DAC_CAL_CTDC_TOT,5,1,63,63,0,0,0
ch,42,DAC_CAL_FTDC_TOA,8,1,63,63,0,0,0
ch,42,DAC_CAL_FTDC_TOT,7,1,63,63,0,0,0
ch,42,DIS_TDC,10,1,1,128,0,0,0
ch,42,ExtData,11,1,768,3,0,8,0
ch,42,ExtData,13,1,255,255,0,0,1
ch,42,Gain_conv,0,1,3,192,0,0,0
ch,42,Gain_conv,14,1,4,128,0,2,1
ch,42,HZ_inv,6,1,1,128,0,0,0
ch,42,HZ_noinv,6,1,1,64,0,0,0
ch,42,HighRange,4,1,1,4,0,0,0
ch,42,IN_FTDC_ENCODER_TOA,9,1,63,63,0,0,0
ch,42,IN_FTDC_ENCODER_TOT,10,1,63,63,0,0,0
ch,42,Inputdac,0,1,63,63,0,0,0
ch,42,LowRange,4,1,1,2,0,0,0
ch,42,dacb,14,1,63,63,0,0,0
ch,42,mask_AlignBuffer,11,1,1,128,0,0,0
ch,42,mask_adc,5,1,1,128,0,0,0
ch,42,mask_toa,1,1,1,1,0,0,0
ch,42,mask_tot,4,1,1,32,0,0,0
ch,42,probe_inv,3,1,1,1,0,0,0
ch,42,probe_noinv,3,1,1,2,0,0,0
ch,42,probe_pa,4,1,1,1,0,0,0
ch,42,probe_toa,4,1,1,128,0,0,0
ch,42,probe_tot,4,1,1,64,0,0,0
ch,42,sel_trig_toa,1,1,1,2,0,0,0
ch,42,sel_trig_tot,4,1,1,16,0,0,0
ch,42,sign_dac,14,1,1,64,0,0,0
ch,42,trim_inv,3,1,63,252,0,0,0
ch,42,trim_toa,1,1,63,252,0,0,0
ch,42,trim_tot,2,1,63,252,0,0,0
ch,43,Adc_pedestal,44,1,255,255,0,0,0
ch,43,Channel_off,36,1,1,8,0,0,0
ch,43,DAC_CAL_CTDC_TOA,38,1,63,63,0,0,0
ch,43,DAC_CAL_CTDC_TOT,37,1,63,63,0,0,0
ch,43,DAC_CAL_FTDC_TOA,40,1,63,63,0,0,0
ch,43,DAC_CAL_FTDC_TOT,39,1,63,63,0,0,0
ch,43,DIS_TDC,42,1,1,128,0,0,0
ch,43,ExtData,43,1,768,3,0,8,0
ch,43,ExtData,45,1,255,255,0,0,1
ch,43,Gain_conv,32,1,3,192,0,0,0
ch,43,Gain_conv,46,1,4,128,0,2,1
ch,43,HZ_inv,38,1,1,128,0,0,0
ch,43,HZ_noinv,38,1,1,64,0,0,0
ch,43,HighRange,36,1,1,4,0,0,0
ch,43,IN_FTDC_ENCODER_TOA,41,1,63,63,0,0,0
ch,43,IN_FTDC_ENCODER_TOT,42,1,63,63,0,0,0
ch,43,Inputdac,32,1,63,63,0,0,0
ch,43,LowRange,36,1,1,2,0,0,0
ch,43,dacb,46,1,63,63,0,0,0
ch,43,mask_AlignBuffer,43,1,1,128,0,0,0
ch,43,mask_adc,37,1,1,128,0,0,0
ch,43,mask_toa,33,1,1,1,0,0,0
ch,43,mask_tot,36,1,1,32,0,0,0
ch,43,probe_inv,35,1,1,1,0,0,0
ch,43,probe_noinv,35,1,1,2,0,0,0
ch,43,probe_pa,36,1,1,1,0,0,0
ch,43,probe_toa,36,1,1,128,0,0,0
ch,43,probe_tot,36,1,1,64,0,0,0
ch,43,sel_trig_toa,33,1,1,2,0,0,0
ch,43,sel_trig_tot,36,1,1,16,0,0,0
ch,43,sign_dac,46,1,1,64,0,0,0
ch,43,trim_inv,35,1,63,252,0,0,0
ch,43,trim_toa,33,1,63,252,0,0,0
ch,43,trim_tot,34,1,63,252,0,0,0
ch,44,Adc_pedestal,76,1,255,255,0,0,0
ch,44,Channel_off,68,1,1,8,0,0,0
ch,44,DAC_CAL_CTDC_TOA,70,1,63,63,0,0,0
ch,44,DAC_CAL_CTDC_TOT,69,1,63,63,0,0,0
ch,44,DAC_CAL_FTDC_TOA,72,1,63,63,0,0,0
ch,44,DAC_CAL_FTDC_TOT,71,1,63,63,0,0,0
ch,44,DIS_TDC,74,1,1,128,0,0,0
ch,44,ExtData,75,1,768,3,0,8,0
ch,44,ExtData,77,1,255,255,0,0,1
ch,44,Gain_conv,64,1,3,192,0,0,0
ch,44,Gain_conv,78,1,4,128,0,2,1
ch,44,HZ_inv,70,1,1,128,0,0,0
ch,44,HZ_noinv,70,1,1,64,0,0,0
ch,44,HighRange,68,1,1,4,0,0,0
ch,44,IN_FTDC_ENCODER_TOA,73,1,63,63,0,0,0
ch,44,IN_FTDC_ENCODER_TOT,74,1,63,63,0,0,0
ch,44,Inputdac,64,1,63,63,0,0,0
ch,44,LowRange,68,1,1,2,0,0,0
ch,44,dacb,78,1,63,63,0,0,0
ch,44,mask_AlignBuffer,75,1,1,128,0,0,0
ch,44,mask_adc,69,1,1,128,0,0,0
ch,44,mask_toa,65,1,1,1,0,0,0
ch,44,mask_tot,68,1,1,32,0,0,0
ch,44,probe_inv,67,1,1,1,0,0,0
ch,44,probe_noinv,67,1,1,2,0,0,0
ch,44,probe_pa,68,1,1,1,0,0,0
ch,44,probe_toa,68,1,1,128,0,0,0
ch,44,probe_tot,68,1,1,64,0,0,0
ch,44,sel_trig_toa,65,1,1,2,0,0,0
ch,44,sel_trig_tot,68,1,1,16,0,0,0
ch,44,sign_dac,78,1,1,64,0,0,0
ch,44,trim_inv,67,1,63,252,0,0,0
ch,44,trim_toa,65,1,63,252,0,0,0
ch,44,trim_tot,66,1,63,252,0,0,0
ch,45,Adc_pedestal,108,1,255,255,0,0,0
ch,45,Channel_off,100,1,1,8,0,0,0
ch,45,DAC_CAL_CTDC_TOA,102,1,63,63,0,0,0
ch,45,DAC_CAL_CTDC_TOT,101,1,63,63,0,0,0
ch,45,DAC_CAL_FTDC_TOA,104,1,63,63,0,0,0
ch,45,DAC_CAL_FTDC_TOT,103,1,63,63,0,0,0
ch,45,DIS_TDC,106,1,1,128,0,0,0
ch,45,ExtData,107,1,768,3,0,8,0
ch,45,ExtData,109,1,255,255,0,0,1
ch,45,Gain_conv,96,1,3,192,0,0,0
ch,45,Gain_conv,110,1,4,128,0,2,1
ch,45,HZ_inv,102,1,1,128,0,0,0
ch,45,HZ_noinv,102,1,1,64,0,0,0
ch,45,HighRange,100,1,1,4,0,0,0
ch,45,IN_FTDC_ENCODER_TOA,105,1,63,63,0,0,0
ch,45,IN_FTDC_ENCODER_TOT,106,1,63,63,0,0,0
ch,45,Inputdac,96,1,63,63,0,0,0
ch,45,LowRange,100,1,1,2,0,0,0
ch,45,dacb,110,1,63,63,0,0,0
ch,45,mask_AlignBuffer,107,1,1,128,0,0,0
ch,45,mask_adc,101,1,1,128,0,0,0
ch,45,mask_toa,97,1,1,1,0,0,0
ch,45,mask_tot,100,1,1,32,0,0,0
ch,45,probe_inv,99,1,1,1,0,0,0
ch,45,probe_noinv,99,1,1,2,0,0,0
ch,45,probe_pa,100,1,1,1,0,0,0
ch,45,probe_toa,100,1,1,128,0,0,0
ch,45,probe_tot,100,1,1,64,0,0,0
ch,45,sel_trig_toa,97,1,1,2,0,0,0
ch,45,sel_trig_tot,100,1,1,16,0,0,0
ch,45,sign_dac,110,1,1,64,0,0,0
ch,45,trim_inv,99,1,63,252,0,0,0
ch,45,trim_toa,97,1,63,252,0,0,0
ch,45,trim_tot,98,1,63,252,0,0,0
ch,46,Adc_pedestal,140,1,255,255,0,0,0
ch,46,Channel_off,132,1,1,8,0,0,0
ch,46,DAC_CAL_CTDC_TOA,134,1,63,63,0,0,0
ch,46,DAC_CAL_CTDC_TOT,133,1,63,63,0,0,0
ch,46,DAC_CAL_FTDC_TOA,136,1,63,63,0,0,0
ch,46,DAC_CAL_FTDC_TOT,135,1,63,63,0,0,0
ch,46,DIS_TDC,138,1,1,128,0,0,0
ch,46,ExtData,139,1,768,3,0,8,0
ch,46,ExtData,141,1,255,255,0,0,1
ch,46,Gain_conv,128,1,3,192,0,0,0
ch,46,Gain_conv,142,1,4,128,0,2,1
ch,46,HZ_inv,134,1,1,128,0,0,0
ch,46,HZ_noinv,134,1,1,64,0,0,0
ch,46,HighRange,132,1,1,4,0,0,0
ch,46,IN_FTDC_ENCODER_TOA,137,1,63,63,0,0,0
ch,46,IN_FTDC_ENCODER_TOT,138,1,63,63,0,0,0
ch,46,Inputdac,128,1,63,63,0,0,0
ch,46,LowRange,132,1,1,2,0,0,0
ch,46,dacb,142,1,63,63,0,0,0
ch,46,mask_AlignBuffer,139,1,1,128,0,0,0
ch,46,mask_adc,133,1,1,128,0,0,0
ch,46,mask_toa,129,1,1,1,0,0,0
ch,46,mask_tot,132,1,1,32,0,0,0
ch,46,probe_inv,131,1,1,1,0,0,0
ch,46,probe_noinv,131,1,1,2,0,0,0
ch,46,probe_pa,132,1,1,1,0,0,0
ch,46,probe_toa,132,1,1,128,0,0,0
ch,46,probe_tot,132,1,1,64,0,0,0
ch,46,sel_trig_toa,129,1,1,2,0,0,0
ch,46,sel_trig_tot,132,1,1,16,0,0,0
ch,46,sign_dac,142,1,1,64,0,0,0
ch,46,trim_inv,131,1,63,252,0,0,0
ch,46,trim_toa,129,1,63,252,0,0,0
ch,46,trim_tot,130,1,63,252,0,0,0
ch,47,Adc_pedestal,172,1,255,255,0,0,0
ch,47,Channel_off,164,1,1,8,0,0,0
ch,47,DAC_CAL_CTDC_TOA,166,1,63,63,0,0,0
ch,47,DAC_CAL_CTDC_TOT,165,1,63,63,0,0,0
ch,47,DAC_CAL_FTDC_TOA,168,1,63,63,0,0,0
ch,47,DAC_CAL_FTDC_TOT,167,1,63,63,0,0,0
ch,47,DIS_TDC,170,1,1,128,0,0,0
ch,47,ExtData,171,1,768,3,0,8,0
ch,47,ExtData,173,1,255,255,0,0,1
ch,47,Gain_conv,160,1,3,192,0,0,0
ch,47,Gain_conv,174,1,4,128,0,2,1
ch,47,HZ_inv,166,1,1,128,0,0,0
ch,47,HZ_noinv,166,1,1,64,0,0,0
ch,47,HighRange,164,1,1,4,0,0,0
ch,47,IN_FTDC_ENCODER_TOA,169,1,63,63,0,0,0
ch,47,IN_FTDC_ENCODER_TOT,170,1,63,63,0,0,0
ch,47,Inputdac,160,1,63,63,0,0,0
ch,47,LowRange,164,1,1,2,0,0,0
ch,47,dacb,174,1,63,63,0,0,0
ch,47,mask_AlignBuffer,171,1,1,128,0,0,0
ch,47,mask_adc,165,1,1,128,0,0,0
ch,47,mask_toa,161,1,1,1,0,0,0
ch,47,mask_tot,164,1,1,32,0,0,0
ch,47,probe_inv,163,1,1,1,0,0,0
ch,47,probe_noinv,163,1,1,2,0,0,0
ch,47,probe_pa,164,1,1,1,0,0,0
ch,47,probe_toa,164,1,1,128,0,0,0
ch,47,probe_tot,164,1,1,64,0,0,0
ch,47,sel_trig_toa,161,1,1,2,0,0,0
ch,47,sel_trig_tot,164,1,1,16,0,0,0
ch,47,sign_dac,174,1,1,64,0,0,0
ch,47,trim_inv,163,1,63,252,0,0,0
ch,47,trim_toa,161,1,63,252,0,0,0
ch,47,trim_tot,162,1,63,252,0,0,0
ch,48,Adc_pedestal,204,1,255,255,0,0,0
ch,48,Channel_off,196,1,1,8,0,0,0
ch,48,DAC_CAL_CTDC_TOA,198,1,63,63,0,0,0
ch,48,DAC_CAL_CTDC_TOT,197,1,63,63,0,0,0
ch,48,DAC_CAL_FTDC_TOA,200,1,63,63,0,0,0
ch,48,DAC_CAL_FTDC_TOT,199,1,63,63,0,0,0
ch,48,DIS_TDC,202,1,1,128,0,0,0
ch,48,ExtData,203,1,768,3,0,8,0
ch,48,ExtData,205,1,255,255,0,0,1
ch,48,Gain_conv,192,1,3,192,0,0,0
ch,48,Gain_conv,206,1,4,128,0,2,1
ch,48,HZ_inv,198,1,1,128,0,0,0
ch,48,HZ_noinv,198,1,1,64,0,0,0
ch,48,HighRange,196,1,1,4,0,0,0
ch,48,IN_FTDC_ENCODER_TOA,201,1,63,63,0,0,0
ch,48,IN_FTDC_ENCODER_TOT,202,1,63,63,0,0,0
ch,48,Inputdac,192,1,63,63,0,0,0
ch,48,LowRange,196,1,1,2,0,0,0
ch,48,dacb,206,1,63,63,0,0,0
ch,48,mask_AlignBuffer,203,1,1,128,0,0,0
ch,48,mask_adc,197,1,1,128,0,0,0
ch,48,mask_toa,193,1,1,1,0,0,0
ch,48,mask_tot,196,1,1,32,0,0,0
ch,48,probe_inv,195,1,1,1,0,0,0
ch,48,probe_noinv,195,1,1,2,0,0,0
ch,48,probe_pa,196,1,1,1,0,0,0
ch,48,probe_toa,196,1,1,128,0,0,0
ch,48,probe_tot,196,1,1,64,0,0,0
ch,48,sel_trig_toa,193,1,1,2,0,0,0
ch,48,sel_trig_tot,196,1,1,16,0,0,0
ch,48,sign_dac,206,1,1,64,0,0,0
ch,48,trim_inv,195,1,63,252,0,0,0
ch,48,trim_toa,193,1,63,252,0,0,0
ch,48,trim_tot,194,1,63,252,0,0,0
ch,49,Adc_pedestal,236,1,255,255,0,0,0
ch,49,Channel_off,228,1,1,8,0,0,0
ch,49,DAC_CAL_CTDC_TOA,230,1,63,63,0,0,0
ch,49,DAC_CAL_CTDC_TOT,229,1,63,63,0,0,0
ch,49,DAC_CAL_FTDC_TOA,232,1,63,63,0,0,0
ch,49,DAC_CAL_FTDC_TOT,231,1,63,63,0,0,0
ch,49,DIS_TDC,234,1,1,128,0,0,0
ch,49,ExtData,235,1,768,3,0,8,0
ch,49,ExtData,237,1,255,255,0,0,1
ch,49,Gain_conv,224,1,3,192,0,0,0
ch,49,Gain_conv,238,1,4,128,0,2,1
ch,49,HZ_inv,230,1,1,128,0,0,0
ch,49,HZ_noinv,230,1,1,64,0,0,0
ch,49,HighRange,228,1,1,4,0,0,0
ch,49,IN_FTDC_ENCODER_TOA,233,1,63,63,0,0,0
ch,49,IN_FTDC_ENCODER_TOT,234,1,63,63,0,0,0
ch,49,Inputdac,224,1,63,63,0,0,0
ch,49,LowRange,228,1,1,2,0,0,0
ch,49,dacb,238,1,63,63,0,0,0
ch,49,mask_AlignBuffer,235,1,1,128,0,0,0
ch,49,mask_adc,229,1,1,128,0,0,0
ch,49,mask_toa,225,1,1,1,0,0,0
ch,49,mask_tot,228,1,1,32,0,0,0
ch,49,probe_inv,227,1,1,1,0,0,0
ch,49,probe_noinv,227,1,1,2,0,0,0
ch,49,probe_pa,228,1,1,1,0,0,0
ch,49,probe_toa,228,1,1,128,0,0,0
ch,49,probe_tot,228,1,1,64,0,0,0
ch,49,sel_trig_toa,225,1,1,2,0,0,0
ch,49,sel_trig_tot,228,1,1,16,0,0,0
ch,49,sign_dac,238,1,1,64,0,0,0
ch,49,trim_inv,227,1,63,252,0,0,0
ch,49,trim_toa,225,1,63,252,0,0,0
ch,49,trim_tot,226,1,63,252,0,0,0
ch,50,Adc_pedestal,12,2,255,255,0,0,0
ch,50,Channel_off,4,2,1,8,0,0,0
ch,50,DAC_CAL_CTDC_TOA,6,2,63,63,0,0,0
ch,50,DAC_CAL_CTDC_TOT,5,2,63,63,0,0,0
ch,50,DAC_CAL_FTDC_TOA,8,2,63,63,0,0,0
ch,50,DAC_CAL_FTDC_TOT,7,2,63,63,0,0,0
ch,50,DIS_TDC,10,2,1,128,0,0,0
ch,50,ExtData,11,2,768,3,0,8,0
ch,50,ExtData,13,2,255,255,0,0,1
ch,50,Gain_conv,0,2,3,192,0,0,0
ch,50,Gain_conv,14,2,4,128,0,2,1
ch,50,HZ_inv,6,2,1,128,0,0,0
ch,50,HZ_noinv,6,2,1,64,0,0,0
ch,50,HighRange,4,2,1,4,0,0,0
ch,50,IN_FTDC_ENCODER_TOA,9,2,63,63,0,0,0
ch,50,IN_FTDC_ENCODER_TOT,10,2,63,63,0,0,0
ch,50,Inputdac,0,2,63,63,0,0,0
ch,50,LowRange,4,2,1,2,0,0,0
ch,50,dacb,14,2,63,63,0,0,0
ch,50,mask_AlignBuffer,11,2,1,128,0,0,0
ch,50,mask_adc,5,2,1,128,0,0,0
ch,50,mask_toa,1,2,1,1,0,0,0
ch,50,mask_tot,4,2,1,32,0,0,0
ch,50,probe_inv,3,2,1,1,0,0,0
ch,50,probe_noinv,3,2,1,2,0,0,0
ch,50,probe_pa,4,2,1,1,0,0,0
ch,50,probe_toa,4,2,1,128,0,0,0
ch,50,probe_tot,4,2,1,64,0,0,0
ch,50,sel_trig_toa,1,2,1,2,0,0,0
ch,50,sel_trig_tot,4,2,1,16,0,0,0
ch,50,sign_dac,14,2,1,64,0,0,0
ch,50,trim_inv,3,2,63,252,0,0,0
ch,50,trim_toa,1,2,63,252,0,0,0
ch,50,trim_tot,2,2,63,252,0,0,0
ch,51,Adc_pedestal,44,2,255,255,0,0,0
ch,51,Channel_off,36,2,1,8,0,0,0
ch,51,DAC_CAL_CTDC_TOA,38,2,63,63,0,0,0
ch,51,DAC_CAL_CTDC_TOT,37,2,63,63,0,0,0
ch,51,DAC_CAL_FTDC_TOA,40,2,63,63,0,0,0
ch,51,DAC_CAL_FTDC_TOT,39,2,63,63,0,0,0
ch,51,DIS_TDC,42,2,1,128,0,0,0
ch,51,ExtData,43,2,768,3,0,8,0
ch,51,ExtData,45,2,255,255,0,0,1
ch,51,Gain_conv,32,2,3,192,0,0,0
ch,51,Gain_conv,46,2,4,128,0,2,1
ch,51,HZ_inv,38,2,1,128,0,0,0
ch,51,HZ_noinv,38,2,1,64,0,0,0
ch,51,HighRange,36,2,1,4,0,0,0
ch,51,IN_FTDC_ENCODER_TOA,41,2,63,63,0,0,0
ch,51,IN_FTDC_ENCODER_TOT,42,2,63,63,0,0,0
ch,51,Inputdac,32,2,63,63,0,0,0
ch,51,LowRange,36,2,1,2,0,0,0
ch,51,dacb,46,2,63,63,0,0,0
ch,51,mask_AlignBuffer,43,2,1,128,0,0,0
ch,51,mask_adc,37,2,1,128,0,0,0
ch,51,mask_toa,33,2,1,1,0,0,0
ch,51,mask_tot,36,2,1,32,0,0,0
ch,51,probe_inv,35,2,1,1,0,0,0
ch,51,probe_noinv,35,2,1,2,0,0,0
ch,51,probe_pa,36,2,1,1,0,0,0
ch,51,probe_toa,36,2,1,128,0,0,0
ch,51,probe_tot,36,2,1,64,0,0,0
ch,51,sel_trig_toa,33,2,1,2,0,0,0
ch,51,sel_trig_tot,36,2,1,16,0,0,0
ch,51,sign_dac,46,2,1,64,0,0,0
ch,51,trim_inv,35,2,63,252,0,0,0
ch,51,trim_toa,33,2,63,252,0,0,0
ch,51,trim_tot,34,2,63,252,0,0,0
ch,52,Adc_pedestal,76,2,255,255,0,0,0
ch,52,Channel_off,68,2,1,8,0,0,0
ch,52,DAC_CAL_CTDC_TOA,70,2,63,63,0,0,0
ch,52,DAC_CAL_CTDC_TOT,69,2,63,63,0,0,0
ch,52,DAC_CAL_FTDC_TOA,72,2,63,63,0,0,0
ch,52,DAC_CAL_FTDC_TOT,71,2,63,63,0,0,0
ch,52,DIS_TDC,74,2,1,128,0,0,0
ch,52,ExtData,75,2,768,3,0,8,0
ch,52,ExtData,77,2,255,255,0,0,1
ch,52,Gain_conv,64,2,3,192,0,0,0
ch,52,Gain_conv,78,2,4,128,0,2,1
ch,52,HZ_inv,70,2,1,128,0,0,0
ch,52,HZ_noinv,70,2,1,64,0,0,0
ch,52,HighRange,68,2,1,4,0,0,0
ch,52,IN_FTDC_ENCODER_TOA,73,2,63,63,0,0,0
ch,52,IN_FTDC_ENCODER_TOT,74,2,63,63,0,0,0
ch,52,Inputdac,64,2,63,63,0,0,0
ch,52,LowRange,68,2,1,2,0,0,0
ch,52,dacb,78,2,63,63,0,0,0
ch,52,mask_AlignBuffer,75,2,1,128,0,0,0
ch,52,mask_adc,69,2,1,128,0,0,0
ch,52,mask_toa,65,2,1,1,0,0,0
ch,52,mask_tot,68,2,1,32,0,0,0
ch,52,probe_inv,67,2,1,1,0,0,0
ch,52,probe_noinv,67,2,1,2,0,0,0
ch,52,probe_pa,68,2,1,1,0,0,0
ch,52,probe_toa,68,2,1,128,0,0,0
ch,52,probe_tot,68,2,1,64,0,0,0
ch,52,sel_trig_toa,65,2,1,2,0,0,0
ch,52,sel_trig_tot,68,2,1,16,0,0,0
ch,52,sign_dac,78,2,1,64,0,0,0
ch,52,trim_inv,67,2,63,252,0,0,0
ch,52,trim_toa,65,2,63,252,0,0,0
ch,52,trim_tot,66,2,63,252,0,0,0
ch,53,Adc_pedestal,108,2,255,255,0,0,0
ch,53,Channel_off,100,2,1,8,0,0,0
ch,53,DAC_CAL_CTDC_TOA,102,2,63,63,0,0,0
ch,53,DAC_CAL_CTDC_TOT,101,2,63,63,0,0,0
ch,53,DAC_CAL_FTDC_TOA,104,2,63,63,0,0,0
ch,53,DAC_CAL_FTDC_TOT,103,2,63,63,0,0,0
ch,53,DIS_TDC,106,2,1,128,0,0,0
ch,53,ExtData,107,2,768,3,0,8,0
ch,53,ExtData,109,2,255,255,0,0,1
ch,53,Gain_conv,96,2,3,192,0,0,0
ch,53,Gain_conv,110,2,4,128,0,2,1
ch,53,HZ_inv,102,2,1,128,0,0,0
ch,53,HZ_noinv,102,2,1,64,0,0,0
ch,53,HighRange,100,2,1,4,0,0,0
ch,53,IN_FTDC_ENCODER_TOA,105,2,63,63,0,0,0
ch,53,IN_FTDC_ENCODER_TOT,106,2,63,63,0,0,0
ch,53,Inputdac,96,2,63,63,0,0,0
ch,53,LowRange,100,2,1,2,0,0,0
ch,53,dacb,110,2,63,63,0,0,0
ch,53,mask_AlignBuffer,107,2,1,128,0,0,0
ch,53,mask_adc,101,2,1,128,0,0,0
ch,53,mask_toa,97,2,1,1,0,0,0
ch,53,mask_tot,100,2,1,32,0,0,0
ch,53,probe_inv,99,2,1,1,0,0,0
ch,53,probe_noinv,99,2,1,2,0,0,0
ch,53,probe_pa,100,2,1,1,0,0,0
ch,53,probe_toa,100,2,1,128,0,0,0
ch,53,probe_tot,100,2,1,64,0,0,0
ch,53,sel_trig_toa,97,2,1,2,0,0,0
ch,53,sel_trig_tot,100,2,1,16,0,0,0
ch,53,sign_dac,110,2,1,64,0,0,0
ch,53,trim_inv,99,2,63,252,0,0,0
ch,53,trim_toa,97,2,63,252,0,0,0
ch,53,trim_tot,98,2,63,252,0,0,0
ch,54,Adc_pedestal,140,2,255,255,0,0,0
ch,54,Channel_off,132,2,1,8,0,0,0
ch,54,DAC_CAL_CTDC_TOA,134,2,63,63,0,0,0
ch,54,DAC_CAL_CTDC_TOT,133,2,63,63,0,0,0
ch,54,DAC_CAL_FTDC_TOA,136,2,63,63,0,0,0
ch,54,DAC_CAL_FTDC_TOT,135,2,63,63,0,0,0
ch,54,DIS_TDC,138,2,1,128,0,0,0
ch,54,ExtData,139,2,768,3,0,8,0
ch,54,ExtData,141,2,255,255,0,0,1
ch,54,Gain_conv,128,2,3,192,0,0,0
ch,54,Gain_conv,142,2,4,128,0,2,1
ch,54,HZ_inv,134,2,1,128,0,0,0
ch,54,HZ_noinv,134,2,1,64,0,0,0
ch,54,HighRange,132,2,1,4,0,0,0
ch,54,IN_FTDC_ENCODER_TOA,137,2,63,63,0,0,0
ch,54,IN_FTDC_ENCODER_TOT,138,2,63,63,0,0,0
ch,54,Inputdac,128,2,63,63,0,0,0
ch,54,LowRange,132,2,1,2,0,0,0
ch,54,dacb,142,2,63,63,0,0,0
ch,54,mask_AlignBuffer,139,2,1,128,0,0,0
ch,54,mask_adc,133,2,1,128,0,0,0
ch,54,mask_toa,129,2,1,1,0,0,0
ch,54,mask_tot,132,2,1,32,0,0,0
ch,54,probe_inv,131,2,1,1,0,0,0
ch,54,probe_noinv,131,2,1,2,0,0,0
ch,54,probe_pa,132,2,1,1,0,0,0
ch,54,probe_toa,132,2,1,128,0,0,0
ch,54,probe_tot,132,2,1,64,0,0,0
ch,54,sel_trig_toa,129,2,1,2,0,0,0
ch,54,sel_trig_tot,132,2,1,16,0,0,0
ch,54,sign_dac,142,2,1,64,0,0,0
ch,54,trim_inv,131,2,63,252,0,0,0
ch,54,trim_toa,129,2,63,252,0,0,0
ch,54,trim_tot,130,2,63,252,0,0,0
ch,55,Adc_pedestal,172,2,255,255,0,0,0
ch,55,Channel_off,164,2,1,8,0,0,0
ch,55,DAC_CAL_CTDC_TOA,166,2,63,63,0,0,0
ch,55,DAC_CAL_CTDC_TOT,165,2,63,63,0,0,0
ch,55,DAC_CAL_FTDC_TOA,168,2,63,63,0,0,0
ch,55,DAC_CAL_FTDC_TOT,167,2,63,63,0,0,0
ch,55,DIS_TDC,170,2,1,128,0,0,0
ch,55,ExtData,171,2,768,3,0,8,0
ch,55,ExtData,173,2,255,255,0,0,1
ch,55,Gain_conv,160,2,3,192,0,0,0
ch,55,Gain_conv,174,2,4,128,0,2,1
ch,55,HZ_inv,166,2,1,128,0,0,0
ch,55,HZ_noinv,166,2,1,64,0,0,0
ch,55,HighRange,164,2,1,4,0,0,0
ch,55,IN_FTDC_ENCODER_TOA,169,2,63,63,0,0,0
ch,55,IN_FTDC_ENCODER_TOT,170,2,63,63,0,0,0
ch,55,Inputdac,160,2,63,63,0,0,0
ch,55,LowRange,164,2,1,2,0,0,0
ch,55,dacb,174,2,63,63,0,0,0
ch,55,mask_AlignBuffer,171,2,1,128,0,0,0
ch,55,mask_adc,165,2,1,128,0,0,0
ch,55,mask_toa,161,2,1,1,0,0,0
ch,55,mask_tot,164,2,1,32,0,0,0
ch,55,probe_inv,163,2,1,1,0,0,0
ch,55,probe_noinv,163,2,1,2,0,0,0
ch,55,probe_pa,164,2,1,1,0,0,0
ch,55,probe_toa,164,2,1,128,0,0,0
ch,55,probe_tot,164,2,1,64,0,0,0
ch,55,sel_trig_toa,161,2,1,2,0,0,0
ch,55,sel_trig_tot,164,2,1,16,0,0,0
ch,55,sign_dac,174,2,1,64,0,0,0
ch,55,trim_inv,163,2,63,252,0,0,0
ch,55,trim_toa,161,2,63,252,0,0,0
ch,55,trim_tot,162,2,63,252,0,0,0
ch,56,Adc_pedestal,204,2,255,255,0,0,0
ch,56,Channel_off,196,2,1,8,0,0,0
ch,56,DAC_CAL_CTDC_TOA,198,2,63,63,0,0,0
ch,56,DAC_CAL_CTDC_TOT,197,2,63,63,0,0,0
ch,56,DAC_CAL_FTDC_TOA,200,2,63,63,0,0,0
ch,56,DAC_CAL_FTDC_TOT,199,2,63,63,0,0,0
ch,56,DIS_TDC,202,2,1,128,0,0,0
ch,56,ExtData,203,2,768,3,0,8,0
ch,56,ExtData,205,2,255,255,0,0,1
ch,56,Gain_conv,192,2,3,192,0,0,0
ch,56,Gain_conv,206,2,4,128,0,2,1
ch,56,HZ_inv,198,2,1,128,0,0,0
ch,56,HZ_noinv,198,2,1,64,0,0,0
ch,56,HighRange,196,2,1,4,0,0,0
ch,56,IN_FTDC_ENCODER_TOA,201,2,63,63,0,0,0
ch,56,IN_FTDC_ENCODER_TOT,202,2,63,63,0,0,0
